datetime,open,high,low,close,volume
2026-04-22 13:00:00+00:00,78252.3515625,78451.328125,78204.1015625,78405.6484375,253923328
2026-04-22 13:15:00+00:00,78434.84375,78532.0078125,78385.0078125,78484.0,235126784
2026-04-22 13:30:00+00:00,78509.4375,78671.890625,78310.03125,78658.2109375,480231424
2026-04-22 13:45:00+00:00,78640.046875,78887.4296875,78562.6015625,78887.4296875,535113728
2026-04-22 14:00:00+00:00,78897.4609375,79072.609375,78745.2578125,79062.6484375,309309440
2026-04-22 14:15:00+00:00,79091.8515625,79178.8515625,78832.671875,79035.9921875,846680064
2026-04-22 14:30:00+00:00,79062.703125,79083.9921875,78612.3125,78728.34375,515993600
2026-04-22 14:45:00+00:00,78731.2734375,79128.0,78723.2109375,79080.8984375,184696832
2026-04-22 15:00:00+00:00,79088.203125,79146.6015625,78884.03125,78980.0,0
2026-04-22 15:15:00+00:00,78995.15625,79147.296875,78867.390625,79115.453125,256294912
2026-04-22 15:30:00+00:00,79094.390625,79358.046875,79046.0234375,79322.0,610246656
2026-04-22 15:45:00+00:00,79321.9921875,79450.0,79259.6875,79323.609375,701673472
2026-04-22 16:00:00+00:00,79368.0078125,79502.78125,79190.0,79238.578125,204648448
2026-04-22 16:15:00+00:00,79240.1875,79249.2734375,78933.9921875,78972.421875,244187136
2026-04-22 16:30:00+00:00,78953.3515625,79062.6484375,78805.5390625,78847.296875,316391424
2026-04-22 16:45:00+00:00,78816.0,78875.6796875,78674.0,78779.2890625,281026560
2026-04-22 17:00:00+00:00,78782.46875,79073.4765625,78777.0234375,79007.8984375,130441216
2026-04-22 17:15:00+00:00,79019.9765625,79025.9921875,78729.9296875,78868.4609375,87658496
2026-04-22 17:30:00+00:00,78866.1484375,78931.2421875,78791.9765625,78847.296875,3633152
2026-04-22 17:45:00+00:00,78847.3125,79034.3203125,78748.7578125,78922.9921875,117858304
2026-04-22 18:00:00+00:00,78961.2734375,79032.640625,78854.6015625,78994.7578125,15564800
2026-04-22 18:15:00+00:00,78994.0,79025.9921875,78914.859375,78945.9375,0
2026-04-22 18:30:00+00:00,78927.6015625,79045.59375,78878.5078125,78980.921875,118689792
2026-04-22 18:45:00+00:00,78989.6484375,79193.6171875,78982.359375,79062.453125,71593984
2026-04-22 19:00:00+00:00,79013.9375,79013.9375,78734.1484375,78891.421875,181977088
2026-04-22 19:15:00+00:00,78891.5625,79106.3984375,78856.4375,79062.640625,127528960
2026-04-22 19:30:00+00:00,79061.71875,79100.0078125,78814.453125,78897.109375,42057728
2026-04-22 19:45:00+00:00,78889.2109375,79008.328125,78812.25,78885.7421875,0
2026-04-22 20:00:00+00:00,78915.8828125,78952.0,78767.28125,78767.28125,0
2026-04-22 20:15:00+00:00,78770.25,78787.1328125,78512.4296875,78611.9921875,140759040
2026-04-22 20:30:00+00:00,78622.2890625,78644.859375,78521.3671875,78540.0234375,38322176
2026-04-22 20:45:00+00:00,78530.171875,78551.6484375,78445.796875,78459.828125,160813056
2026-04-22 21:00:00+00:00,78447.0234375,78631.9375,78447.0234375,78620.40625,191930368
2026-04-22 21:15:00+00:00,78613.0078125,78634.4609375,78583.7265625,78611.8671875,185176064
2026-04-22 21:30:00+00:00,78611.8828125,78791.546875,78611.8828125,78791.546875,188104704
2026-04-22 21:45:00+00:00,78786.1171875,78858.2421875,78745.21875,78794.7578125,127188992
2026-04-22 22:00:00+00:00,78785.2421875,78865.078125,78730.5078125,78802.5703125,126713856
2026-04-22 22:15:00+00:00,78797.0,78799.328125,78566.0,78568.2578125,0
2026-04-22 22:30:00+00:00,78573.140625,78628.6484375,78511.5,78528.0,217178112
2026-04-22 22:45:00+00:00,78511.78125,78664.046875,78487.28125,78642.8984375,15876096
2026-04-22 23:00:00+00:00,78623.9765625,78635.6015625,78496.8984375,78591.9375,12206080
2026-04-22 23:15:00+00:00,78591.9375,78617.171875,78239.7109375,78367.0,341635072
2026-04-22 23:30:00+00:00,78369.328125,78369.328125,78234.0234375,78282.2890625,222961664
2026-04-22 23:45:00+00:00,78266.0,78339.0390625,78195.796875,78208.5078125,0
2026-04-23 00:00:00+00:00,78241.203125,78425.1015625,77931.15625,77946.2421875,58961920
2026-04-23 00:15:00+00:00,77916.703125,78507.2734375,77630.328125,78472.8125,888799232
2026-04-23 00:30:00+00:00,78442.15625,78608.9296875,78343.609375,78456.7421875,644870144
2026-04-23 00:45:00+00:00,78456.71875,78484.2890625,78304.46875,78449.546875,39174144
2026-04-23 01:00:00+00:00,78442.1484375,78482.296875,78267.9765625,78299.0625,1039409152
2026-04-23 01:15:00+00:00,78307.1015625,78307.1015625,78093.3125,78122.640625,0
2026-04-23 01:30:00+00:00,78110.0,78417.7265625,78100.0,78325.421875,276086784
2026-04-23 01:45:00+00:00,78311.859375,78461.0,78254.5078125,78379.2109375,162684928
2026-04-23 02:00:00+00:00,78387.390625,78387.390625,78180.0078125,78180.0078125,95469568
2026-04-23 02:15:00+00:00,78138.4921875,78237.7421875,78012.3671875,78062.546875,0
2026-04-23 02:30:00+00:00,78091.4296875,78146.546875,77789.59375,77907.0,0
2026-04-23 02:45:00+00:00,77912.6484375,78048.2109375,77795.5703125,77967.453125,883281920
2026-04-23 03:00:00+00:00,77969.609375,78050.4375,77752.3125,77752.3125,581160960
2026-04-23 03:15:00+00:00,77744.0,77781.75,77667.4765625,77710.0,115019776
2026-04-23 03:30:00+00:00,77708.03125,77740.3828125,77501.59375,77654.0,61845504
2026-04-23 03:45:00+00:00,77671.140625,77781.4921875,77578.703125,77742.5703125,34115584
2026-04-23 04:00:00+00:00,77766.8984375,77892.1171875,77699.2734375,77871.0625,0
2026-04-23 04:15:00+00:00,77871.0390625,77924.7265625,77774.3984375,77825.2890625,939290624
2026-04-23 04:30:00+00:00,77825.28125,77940.140625,77825.28125,77894.65625,128688128
2026-04-23 04:45:00+00:00,77894.65625,77968.640625,77865.0078125,77937.7265625,0
2026-04-23 05:00:00+00:00,77948.09375,78041.9375,77916.546875,78008.46875,84946944
2026-04-23 05:15:00+00:00,78011.203125,78033.34375,77906.2109375,77928.046875,0
2026-04-23 05:30:00+00:00,77925.0,77925.0,77800.03125,77899.1875,0
2026-04-23 05:45:00+00:00,77894.09375,78116.3984375,77894.09375,78032.90625,453410816
2026-04-23 06:00:00+00:00,78066.203125,78302.0,78066.203125,78224.046875,0
2026-04-23 06:15:00+00:00,78224.046875,78353.71875,78198.5078125,78315.53125,74735616
2026-04-23 06:30:00+00:00,78297.1796875,78370.4921875,78170.0,78204.890625,657838080
2026-04-23 06:45:00+00:00,78204.890625,78265.28125,78124.546875,78240.0,58982400
2026-04-23 07:00:00+00:00,78259.9921875,78281.7734375,78155.5234375,78159.4921875,0
2026-04-23 07:15:00+00:00,78182.9921875,78223.28125,78143.953125,78181.0390625,0
2026-04-23 07:30:00+00:00,78181.03125,78211.5078125,78074.609375,78131.2265625,19542016
2026-04-23 07:45:00+00:00,78150.859375,78175.4921875,78008.0703125,78086.140625,472563712
2026-04-23 08:00:00+00:00,78070.8828125,78204.296875,77995.921875,78140.3984375,0
2026-04-23 08:15:00+00:00,78122.0390625,78157.0,77984.7890625,78006.25,0
2026-04-23 08:30:00+00:00,77982.859375,77992.7109375,77750.40625,77750.40625,54497280
2026-04-23 08:45:00+00:00,77767.0,77913.3984375,77744.9921875,77877.34375,553074688
2026-04-23 09:00:00+00:00,77877.34375,77885.96875,77467.7578125,77595.046875,327434240
2026-04-23 09:15:00+00:00,77592.25,77704.90625,77531.5390625,77632.5390625,435957760
2026-04-23 09:30:00+00:00,77650.546875,77787.0,77650.546875,77748.8828125,173895680
2026-04-23 09:45:00+00:00,77748.8828125,77766.0,77568.34375,77672.03125,50262016
2026-04-23 10:00:00+00:00,77653.6796875,77737.90625,77216.890625,77242.640625,430776320
2026-04-23 10:15:00+00:00,77241.1328125,77419.671875,77241.1328125,77416.0,879722496
2026-04-23 10:30:00+00:00,77410.0234375,77466.53125,77366.6484375,77399.6171875,16711680
2026-04-23 10:45:00+00:00,77404.078125,77491.28125,77328.3828125,77425.90625,31580160
2026-04-23 11:00:00+00:00,77459.4609375,77529.8984375,77420.109375,77429.046875,65306624
2026-04-23 11:15:00+00:00,77419.6875,77526.140625,77407.6328125,77496.0078125,11718656
2026-04-23 11:30:00+00:00,77510.0,77616.1015625,77407.78125,77610.34375,0
2026-04-23 11:45:00+00:00,77606.890625,77771.34375,77606.890625,77722.296875,75329536
2026-04-23 12:00:00+00:00,77722.296875,77857.296875,77722.296875,77745.90625,109391872
2026-04-23 12:15:00+00:00,77739.6875,77790.8203125,77657.4921875,77790.8203125,0
2026-04-23 12:30:00+00:00,77798.078125,77901.8828125,77743.703125,77791.78125,98004992
2026-04-23 12:45:00+00:00,77791.78125,77904.09375,77588.0390625,77904.09375,55529472
2026-04-23 13:00:00+00:00,77894.0078125,77946.390625,77677.890625,77677.890625,0
2026-04-23 13:15:00+00:00,77695.2890625,77752.0078125,77605.7265625,77627.546875,0
2026-04-23 13:30:00+00:00,77659.6796875,77723.65625,77558.8984375,77566.5,847872
2026-04-23 13:45:00+00:00,77545.15625,77699.1484375,77421.15625,77559.6796875,0
2026-04-23 14:00:00+00:00,77534.1015625,77678.359375,77437.4375,77549.6015625,455286784
2026-04-23 14:15:00+00:00,77548.75,77956.4375,77500.0,77766.1484375,0
2026-04-23 14:30:00+00:00,77809.9921875,78000.703125,77802.7265625,77927.796875,0
2026-04-23 14:45:00+00:00,77937.078125,78240.9375,77881.296875,78216.578125,88924160
2026-04-23 15:00:00+00:00,78210.59375,78225.3984375,78012.0390625,78144.640625,0
2026-04-23 15:15:00+00:00,78148.0390625,78716.328125,78107.5703125,78425.0703125,0
2026-04-23 15:30:00+00:00,78400.4609375,78632.640625,78356.2734375,78512.28125,195702784
2026-04-23 15:45:00+00:00,78510.2734375,78510.2734375,78296.703125,78413.1796875,100085760
2026-04-23 16:00:00+00:00,78420.71875,78540.8203125,78334.9921875,78343.4609375,0
2026-04-23 16:15:00+00:00,78341.4609375,78484.4375,78284.09375,78327.703125,0
2026-04-23 16:30:00+00:00,78324.7890625,78484.8671875,78307.609375,78360.421875,25485312
2026-04-23 16:45:00+00:00,78360.0390625,78403.1875,78066.3671875,78143.3984375,14794752
2026-04-23 17:00:00+00:00,78148.6328125,78218.5234375,77698.3984375,77876.1171875,141557760
2026-04-23 17:15:00+00:00,77850.296875,77876.953125,77597.8125,77625.75,216870912
2026-04-23 17:30:00+00:00,77636.390625,77757.7890625,77016.421875,77209.96875,676954112
2026-04-23 17:45:00+00:00,77190.0,77830.65625,76982.9765625,77796.421875,660553728
2026-04-23 18:00:00+00:00,77791.3984375,78169.59375,77780.4296875,78000.0234375,810409984
2026-04-23 18:15:00+00:00,77998.3515625,78085.8984375,77893.703125,77939.0625,347127808
2026-04-23 18:30:00+00:00,77955.703125,78154.09375,77955.703125,78073.5078125,263630848
2026-04-23 18:45:00+00:00,78045.5234375,78079.8984375,77697.7890625,77739.09375,0
2026-04-23 19:00:00+00:00,77698.296875,77800.609375,77629.15625,77782.96875,577875968
2026-04-23 19:15:00+00:00,77733.0625,77919.5234375,77733.0625,77882.171875,107102208
2026-04-23 19:30:00+00:00,77872.0078125,77918.703125,77664.296875,77680.6015625,0
2026-04-23 19:45:00+00:00,77701.5,77837.890625,77700.8828125,77745.296875,28991488
2026-04-23 20:00:00+00:00,77740.9296875,77927.46875,77669.8984375,77819.390625,193241088
2026-04-23 20:15:00+00:00,77832.0703125,77853.3828125,77704.6015625,77759.5,0
2026-04-23 20:30:00+00:00,77759.4921875,78067.15625,77738.859375,78008.390625,70213632
2026-04-23 20:45:00+00:00,78014.6015625,78043.5625,77868.1171875,77906.1015625,2674688
2026-04-23 21:00:00+00:00,77906.6015625,77935.953125,77846.4921875,77903.0078125,27467776
2026-04-23 21:15:00+00:00,77899.90625,77941.9921875,77811.6875,77941.9921875,0
2026-04-23 21:30:00+00:00,77945.078125,78091.9609375,77945.078125,78080.171875,713375744
2026-04-23 21:45:00+00:00,78061.109375,78063.859375,77901.0390625,77901.0390625,21250048
2026-04-23 22:00:00+00:00,77909.203125,78180.5,77909.203125,78089.9765625,104697856
2026-04-23 22:15:00+00:00,78094.796875,78283.5078125,78067.296875,78197.8515625,251498496
2026-04-23 22:30:00+00:00,78192.0078125,78333.9609375,78192.0078125,78333.9609375,73891840
2026-04-23 22:45:00+00:00,78337.0,78357.15625,78231.6171875,78257.140625,0
2026-04-23 23:00:00+00:00,78216.09375,78260.7421875,78110.0,78116.9921875,0
2026-04-23 23:15:00+00:00,78116.9921875,78177.2109375,78051.8125,78158.03125,17457152
2026-04-23 23:30:00+00:00,78169.6796875,78301.640625,78149.2421875,78277.171875,0
2026-04-23 23:45:00+00:00,78279.890625,78327.6015625,78236.8984375,78281.1484375,114905088
2026-04-24 00:00:00+00:00,78312.109375,78361.0625,78192.2734375,78321.453125,0
2026-04-24 00:15:00+00:00,78334.7421875,78500.0,78271.8984375,78433.09375,0
2026-04-24 00:30:00+00:00,78433.1015625,78516.328125,78392.0078125,78408.0,0
2026-04-24 00:45:00+00:00,78408.0,78494.859375,78352.8671875,78446.0234375,0
2026-04-24 01:00:00+00:00,78447.171875,78447.171875,78116.53125,78180.0078125,2707456
2026-04-24 01:15:00+00:00,78183.15625,78206.7890625,78031.3671875,78054.0234375,53653504
2026-04-24 01:30:00+00:00,78058.0,78173.2421875,77992.28125,78078.1171875,60362752
2026-04-24 01:45:00+00:00,78074.09375,78483.0703125,78054.0234375,78464.1015625,143536128
2026-04-24 02:00:00+00:00,78451.703125,78601.7109375,78324.9609375,78422.28125,99753984
2026-04-24 02:15:00+00:00,78426.890625,78426.890625,78270.3203125,78284.296875,1187840
2026-04-24 02:30:00+00:00,78285.6484375,78438.171875,78284.296875,78438.15625,88535040
2026-04-24 02:45:00+00:00,78448.59375,78456.9921875,78100.359375,78154.1015625,7266304
2026-04-24 03:00:00+00:00,78166.4921875,78198.96875,78100.0078125,78157.203125,124276736
2026-04-24 03:15:00+00:00,78157.2109375,78157.2109375,77718.28125,77785.0,0
2026-04-24 03:30:00+00:00,77777.5234375,77778.09375,77590.5234375,77669.4375,358752256
2026-04-24 03:45:00+00:00,77663.5234375,77769.578125,77661.2109375,77755.390625,35938304
2026-04-24 04:00:00+00:00,77744.90625,77767.9609375,77700.96875,77748.859375,20725760
2026-04-24 04:15:00+00:00,77748.8515625,77871.9375,77631.5,77634.859375,114192384
2026-04-24 04:30:00+00:00,77633.0078125,77689.09375,77532.90625,77655.0,109637632
2026-04-24 04:45:00+00:00,77664.2890625,77766.59375,77629.328125,77682.90625,174878720
2026-04-24 05:00:00+00:00,77673.6015625,77710.0,77571.3203125,77576.171875,42373120
2026-04-24 05:15:00+00:00,77568.4609375,77664.2734375,77468.0,77654.703125,653406208
2026-04-24 05:30:00+00:00,77676.6875,77778.40625,77673.96875,77725.8828125,0
2026-04-24 05:45:00+00:00,77731.0,78037.2421875,77731.0,77971.828125,69128192
2026-04-24 06:00:00+00:00,77989.7890625,77999.09375,77910.7578125,77968.3828125,0
2026-04-24 06:15:00+00:00,77976.0,77986.8125,77838.859375,77859.078125,0
2026-04-24 06:30:00+00:00,77875.1015625,77913.9921875,77790.2734375,77835.0,187379712
2026-04-24 06:45:00+00:00,77831.7421875,77937.09375,77806.890625,77813.1171875,21037056
2026-04-24 07:00:00+00:00,77804.6796875,77880.28125,77772.8125,77781.84375,6778880
2026-04-24 07:15:00+00:00,77785.203125,77803.0,77670.5,77743.0234375,28188672
2026-04-24 07:30:00+00:00,77744.8984375,77751.859375,77653.6484375,77678.0234375,307585024
2026-04-24 07:45:00+00:00,77692.1875,77760.390625,77587.84375,77676.9609375,322256896
2026-04-24 08:00:00+00:00,77676.9609375,77722.8828125,77593.203125,77713.5234375,350105600
2026-04-24 08:15:00+00:00,77722.9921875,78029.9765625,77722.9921875,77878.703125,154042368
2026-04-24 08:30:00+00:00,77883.0234375,77883.0234375,77749.1328125,77768.796875,137003008
2026-04-24 08:45:00+00:00,77770.34375,77896.421875,77767.7265625,77808.7265625,0
2026-04-24 09:00:00+00:00,77811.4296875,77826.078125,77436.0,77530.1796875,0
2026-04-24 09:15:00+00:00,77552.3203125,77633.7734375,77477.453125,77508.28125,145838080
2026-04-24 09:30:00+00:00,77516.2265625,77604.15625,77439.578125,77604.15625,78241792
2026-04-24 09:45:00+00:00,77597.578125,77597.578125,77497.40625,77551.890625,79900672
2026-04-24 10:00:00+00:00,77528.6171875,77546.3515625,77457.2109375,77527.8828125,0
2026-04-24 10:15:00+00:00,77527.6015625,77765.5234375,77527.6015625,77697.25,0
2026-04-24 10:30:00+00:00,77692.6171875,77722.8671875,77638.1796875,77665.8203125,13025280
2026-04-24 10:45:00+00:00,77665.8125,77800.71875,77627.7578125,77765.3515625,73555968
2026-04-24 11:00:00+00:00,77769.2265625,78294.4609375,77762.453125,78237.8515625,653238272
2026-04-24 11:15:00+00:00,78231.5703125,78339.5078125,78118.4921875,78336.2265625,404094976
2026-04-24 11:30:00+00:00,78357.15625,78397.3203125,78279.9921875,78318.90625,191102976
2026-04-24 11:45:00+00:00,78303.4375,78303.4375,78201.34375,78256.1328125,60837888
2026-04-24 12:00:00+00:00,78267.28125,78350.796875,78210.328125,78340.6875,0
2026-04-24 12:15:00+00:00,78333.578125,78366.46875,78237.84375,78296.890625,76025856
2026-04-24 12:30:00+00:00,78293.609375,78310.546875,78188.640625,78216.7578125,0
2026-04-24 12:45:00+00:00,78217.9921875,78300.1484375,78058.75,78298.78125,0
2026-04-24 13:00:00+00:00,78292.6796875,78466.890625,78292.6796875,78390.9609375,117616640
2026-04-24 13:15:00+00:00,78393.296875,78430.6796875,78177.453125,78185.359375,158085120
2026-04-24 13:30:00+00:00,78198.6015625,78309.0,78086.9609375,78199.03125,245215232
2026-04-24 13:45:00+00:00,78207.7421875,78263.5,77932.796875,78107.84375,19271680
2026-04-24 14:00:00+00:00,78073.8125,78082.109375,77814.4375,77901.7265625,203431936
2026-04-24 14:15:00+00:00,77907.828125,78047.8125,77709.546875,77727.71875,229748736
2026-04-24 14:30:00+00:00,77749.4609375,78041.03125,77712.296875,78017.0,62275584
2026-04-24 14:45:00+00:00,78002.828125,78095.1171875,77911.9765625,78074.15625,34791424
2026-04-24 15:00:00+00:00,78060.7421875,78060.7421875,77602.75,77733.5703125,12869632
2026-04-24 15:15:00+00:00,77761.5078125,77899.3671875,77706.4765625,77842.1015625,0
2026-04-24 15:30:00+00:00,77845.71875,77990.90625,77735.6875,77982.09375,0
2026-04-24 15:45:00+00:00,78026.8203125,78217.75,77933.2421875,78070.7578125,0
2026-04-24 16:00:00+00:00,78069.359375,78084.5390625,77814.71875,77814.71875,1052672
2026-04-24 16:15:00+00:00,77801.0,77810.53125,77657.28125,77737.1875,144429056
2026-04-24 16:30:00+00:00,77755.671875,77916.703125,77613.3125,77735.7578125,265314304
2026-04-24 16:45:00+00:00,77740.0703125,77813.890625,77654.171875,77804.0390625,1703936
2026-04-24 17:00:00+00:00,77764.6328125,77793.6796875,77634.2734375,77785.203125,0
2026-04-24 17:15:00+00:00,77775.3828125,77782.3828125,77611.9296875,77700.0625,0
2026-04-24 17:30:00+00:00,77700.0625,77736.0,77502.59375,77614.9921875,0
2026-04-24 17:45:00+00:00,77617.7421875,77839.6015625,77577.4375,77705.53125,0
2026-04-24 18:00:00+00:00,77695.5,77741.890625,77543.359375,77543.359375,0
2026-04-24 18:15:00+00:00,77550.6484375,77571.9921875,77385.046875,77518.7734375,0
2026-04-24 18:30:00+00:00,77529.359375,77664.046875,77503.7109375,77600.0703125,85002240
2026-04-24 18:45:00+00:00,77600.0703125,77654.9921875,77568.7265625,77637.609375,85233664
2026-04-24 19:00:00+00:00,77655.0,77769.1484375,77593.3203125,77628.0,0
2026-04-24 19:15:00+00:00,77639.0390625,77692.578125,77555.6015625,77602.140625,19712000
2026-04-24 19:30:00+00:00,77612.7890625,77683.5078125,77585.1171875,77637.6015625,131674112
2026-04-24 19:45:00+00:00,77631.0390625,77669.9609375,77558.8828125,77661.8203125,59992064
2026-04-24 20:00:00+00:00,77648.390625,77671.09375,77548.640625,77660.921875,0
2026-04-24 20:15:00+00:00,77651.4375,77675.6171875,77478.3203125,77564.5234375,100288512
2026-04-24 20:30:00+00:00,77564.5234375,77692.328125,77564.5234375,77647.4609375,44173312
2026-04-24 20:45:00+00:00,77661.7421875,77784.3125,77660.5625,77748.6875,33671168
2026-04-24 21:00:00+00:00,77736.0,77785.0,77611.3671875,77611.3671875,73439232
2026-04-24 21:15:00+00:00,77611.3671875,77686.5078125,77600.0,77650.7265625,132904960
2026-04-24 21:30:00+00:00,77642.0,77664.0703125,77579.171875,77588.3984375,135776256
2026-04-24 21:45:00+00:00,77577.3515625,77623.578125,77565.4375,77565.4375,31950848
2026-04-24 22:00:00+00:00,77572.0390625,77636.5078125,77540.0,77635.03125,0
2026-04-24 22:15:00+00:00,77629.9921875,77650.71875,77572.6484375,77572.6484375,178935808
2026-04-24 22:30:00+00:00,77572.65625,77572.65625,77309.6015625,77316.828125,62363648
2026-04-24 22:45:00+00:00,77322.21875,77411.2734375,77322.21875,77360.78125,587358208
2026-04-24 23:00:00+00:00,77375.6171875,77429.8125,77358.8203125,77410.3203125,29112320
2026-04-24 23:15:00+00:00,77410.25,77443.0,77364.0078125,77432.1015625,83056640
2026-04-24 23:30:00+00:00,77432.1015625,77484.96875,77425.4296875,77463.7578125,84961280
2026-04-24 23:45:00+00:00,77444.7890625,77470.3203125,77441.0078125,77461.7890625,94689280
2026-04-25 00:00:00+00:00,77466.03125,77518.6015625,77434.0078125,77450.6328125,67166208
2026-04-25 00:15:00+00:00,77450.6328125,77464.9296875,77340.703125,77341.796875,6053888
2026-04-25 00:30:00+00:00,77341.8125,77442.109375,77340.046875,77388.3203125,90783744
2026-04-25 00:45:00+00:00,77392.2578125,77483.4296875,77392.2578125,77483.4296875,92006400
2026-04-25 01:00:00+00:00,77498.0234375,77543.390625,77461.0078125,77532.0,0
2026-04-25 01:15:00+00:00,77532.0078125,77571.0078125,77496.5625,77509.6796875,14655488
2026-04-25 01:30:00+00:00,77509.671875,77582.7578125,77509.671875,77582.75,89761792
2026-04-25 01:45:00+00:00,77582.7578125,77645.4609375,77559.96875,77559.96875,37324800
2026-04-25 02:00:00+00:00,77571.2265625,77661.75,77522.8125,77568.6328125,0
2026-04-25 02:15:00+00:00,77568.0390625,77662.3984375,77548.0078125,77658.4921875,115197952
2026-04-25 02:30:00+00:00,77658.5,77669.53125,77640.8828125,77650.7109375,104327168
2026-04-25 02:45:00+00:00,77650.71875,77662.0625,77624.4765625,77634.9609375,0
2026-04-25 03:00:00+00:00,77650.7109375,77715.75,77592.5703125,77606.78125,0
2026-04-25 03:15:00+00:00,77606.7890625,77633.109375,77574.671875,77581.8515625,0
2026-04-25 03:30:00+00:00,77581.8515625,77714.8203125,77581.84375,77700.0078125,0
