datetime,open,high,low,close,volume
2026-04-24 00:00:00+00:00,2332.300048828125,2332.6201171875,2328.489990234375,2328.489990234375,0
2026-04-24 00:05:00+00:00,2328.179931640625,2332.7099609375,2327.77001953125,2332.7099609375,0
2026-04-24 00:10:00+00:00,2332.9599609375,2333.89990234375,2332.2099609375,2332.7900390625,0
2026-04-24 00:15:00+00:00,2332.52001953125,2334.6201171875,2330.64990234375,2334.330078125,0
2026-04-24 00:20:00+00:00,2334.010009765625,2338.239990234375,2332.969970703125,2332.969970703125,0
2026-04-24 00:25:00+00:00,2333.550048828125,2336.530029296875,2332.97998046875,2334.56005859375,0
2026-04-24 00:30:00+00:00,2334.780029296875,2337.449951171875,2334.35009765625,2335.60009765625,0
2026-04-24 00:35:00+00:00,2335.610107421875,2337.52001953125,2334.530029296875,2335.580078125,0
2026-04-24 00:40:00+00:00,2335.8701171875,2335.8701171875,2332.949951171875,2332.969970703125,0
2026-04-24 00:45:00+00:00,2333.0,2336.75,2332.969970703125,2336.239990234375,0
2026-04-24 00:50:00+00:00,2335.780029296875,2336.60009765625,2332.97998046875,2333.7099609375,0
2026-04-24 00:55:00+00:00,2333.889892578125,2333.889892578125,2330.929931640625,2333.159912109375,0
2026-04-24 01:00:00+00:00,2333.510009765625,2333.510009765625,2328.0,2328.0,0
2026-04-24 01:05:00+00:00,2327.419921875,2328.1201171875,2324.179931640625,2325.5,0
2026-04-24 01:10:00+00:00,2325.7900390625,2327.610107421875,2325.7900390625,2326.31005859375,0
2026-04-24 01:15:00+00:00,2327.1298828125,2327.1298828125,2323.889892578125,2323.889892578125,573915136
2026-04-24 01:20:00+00:00,2323.080078125,2324.419921875,2322.1201171875,2323.43994140625,0
2026-04-24 01:25:00+00:00,2323.419921875,2324.510009765625,2322.300048828125,2322.300048828125,0
2026-04-24 01:30:00+00:00,2322.27001953125,2323.2900390625,2319.8701171875,2322.989990234375,109387776
2026-04-24 01:35:00+00:00,2322.989990234375,2325.9599609375,2321.830078125,2324.739990234375,0
2026-04-24 01:40:00+00:00,2325.60009765625,2326.7099609375,2321.68994140625,2322.35009765625,0
2026-04-24 01:45:00+00:00,2322.449951171875,2331.1201171875,2321.919921875,2331.1201171875,76943360
2026-04-24 01:50:00+00:00,2331.719970703125,2334.3701171875,2331.639892578125,2332.179931640625,0
2026-04-24 01:55:00+00:00,2332.31005859375,2333.969970703125,2332.050048828125,2333.60009765625,46088192
2026-04-24 02:00:00+00:00,2333.199951171875,2336.2900390625,2332.18994140625,2332.89990234375,0
2026-04-24 02:05:00+00:00,2332.739990234375,2332.739990234375,2329.719970703125,2330.4599609375,18913280
2026-04-24 02:10:00+00:00,2329.570068359375,2331.3798828125,2328.300048828125,2330.06005859375,0
2026-04-24 02:15:00+00:00,2330.06005859375,2330.219970703125,2328.8798828125,2329.419921875,0
2026-04-24 02:20:00+00:00,2329.409912109375,2330.419921875,2325.89990234375,2326.030029296875,0
2026-04-24 02:25:00+00:00,2325.81005859375,2326.590087890625,2325.419921875,2325.780029296875,0
2026-04-24 02:30:00+00:00,2325.7900390625,2329.139892578125,2325.7900390625,2329.139892578125,0
2026-04-24 02:35:00+00:00,2329.199951171875,2330.3701171875,2327.280029296875,2328.31005859375,0
2026-04-24 02:40:00+00:00,2326.530029296875,2330.60009765625,2326.530029296875,2330.110107421875,78200832
2026-04-24 02:45:00+00:00,2331.179931640625,2331.199951171875,2328.14990234375,2329.1201171875,268115968
2026-04-24 02:50:00+00:00,2328.93994140625,2330.389892578125,2316.530029296875,2320.52001953125,0
2026-04-24 02:55:00+00:00,2320.580078125,2321.659912109375,2319.0400390625,2320.659912109375,0
2026-04-24 03:00:00+00:00,2320.909912109375,2321.6298828125,2317.77001953125,2319.93994140625,0
2026-04-24 03:05:00+00:00,2319.580078125,2321.909912109375,2318.60009765625,2321.260009765625,0
2026-04-24 03:10:00+00:00,2321.35009765625,2322.669921875,2319.2900390625,2320.39990234375,57839616
2026-04-24 03:15:00+00:00,2320.39990234375,2320.39990234375,2317.0,2318.530029296875,0
2026-04-24 03:20:00+00:00,2318.530029296875,2318.530029296875,2309.639892578125,2309.830078125,0
2026-04-24 03:25:00+00:00,2311.1201171875,2314.97998046875,2311.1201171875,2312.199951171875,0
2026-04-24 03:30:00+00:00,2311.4599609375,2311.5,2302.02001953125,2302.18994140625,0
2026-04-24 03:35:00+00:00,2302.56005859375,2307.050048828125,2302.56005859375,2305.510009765625,66125824
2026-04-24 03:40:00+00:00,2305.169921875,2306.0400390625,2304.1201171875,2305.81005859375,14032896
2026-04-24 03:45:00+00:00,2305.5400390625,2309.3701171875,2305.5400390625,2307.969970703125,65056768
2026-04-24 03:50:00+00:00,2307.570068359375,2309.739990234375,2307.159912109375,2308.9599609375,0
2026-04-24 03:55:00+00:00,2308.580078125,2309.580078125,2307.56005859375,2309.22998046875,0
2026-04-24 04:00:00+00:00,2308.919921875,2308.919921875,2307.449951171875,2307.719970703125,0
2026-04-24 04:05:00+00:00,2308.22998046875,2310.419921875,2307.43994140625,2309.02001953125,18810880
2026-04-24 04:10:00+00:00,2308.9599609375,2311.06005859375,2308.340087890625,2309.85009765625,0
