datetime,open,high,low,close,volume
2026-04-22 00:00:00+00:00,76362.9296875,76429.9765625,76334.0,76334.0078125,0
2026-04-22 00:05:00+00:00,76332.109375,76519.9921875,76329.65625,76459.6875,0
2026-04-22 00:10:00+00:00,76456.71875,76456.71875,76332.1171875,76430.0078125,97406976
2026-04-22 00:15:00+00:00,76425.0,76427.4296875,76294.796875,76392.859375,52256768
2026-04-22 00:20:00+00:00,76374.0,76453.7421875,76305.2421875,76305.2421875,0
2026-04-22 00:25:00+00:00,76289.078125,76352.75,76268.1875,76288.0,0
2026-04-22 00:30:00+00:00,76302.2578125,76329.59375,76262.5,76273.6328125,0
2026-04-22 00:35:00+00:00,76271.6484375,76368.5234375,76234.046875,76368.5234375,788041728
2026-04-22 00:40:00+00:00,76393.2890625,76421.03125,76309.0390625,76334.9296875,0
2026-04-22 00:45:00+00:00,76354.0,76383.4296875,76298.296875,76298.296875,15200256
2026-04-22 00:50:00+00:00,76293.359375,76315.84375,76256.8203125,76290.0078125,0
2026-04-22 00:55:00+00:00,76293.359375,76380.46875,76276.40625,76380.46875,0
2026-04-22 01:00:00+00:00,76359.6484375,76429.96875,76326.03125,76364.7578125,0
2026-04-22 01:05:00+00:00,76365.15625,76388.3984375,76331.9765625,76365.9765625,22740992
2026-04-22 01:10:00+00:00,76365.9296875,76432.9375,76300.0,76403.2578125,0
2026-04-22 01:15:00+00:00,76391.3671875,76393.171875,76175.640625,76177.0234375,0
2026-04-22 01:20:00+00:00,76195.3515625,76262.953125,76159.640625,76195.3515625,0
2026-04-22 01:25:00+00:00,76189.828125,76230.9765625,76165.359375,76177.78125,183226368
2026-04-22 01:30:00+00:00,76156.7421875,76227.34375,76156.7421875,76192.8828125,0
2026-04-22 01:35:00+00:00,76192.3828125,76292.6484375,76186.1875,76285.2421875,0
2026-04-22 01:40:00+00:00,76272.578125,76296.03125,76236.9375,76264.5625,0
2026-04-22 01:45:00+00:00,76264.546875,76310.0,76214.0,76302.8125,110280704
2026-04-22 01:50:00+00:00,76312.78125,76349.7890625,76257.03125,76261.171875,35930112
2026-04-22 01:55:00+00:00,76261.15625,76343.828125,76252.3515625,76315.6484375,0
2026-04-22 02:00:00+00:00,76330.0,76366.296875,76242.8828125,76309.0234375,0
2026-04-22 02:05:00+00:00,76309.0234375,76361.671875,76263.8984375,76361.671875,16453632
2026-04-22 02:10:00+00:00,76363.96875,76877.5703125,76363.96875,76754.046875,62889984
2026-04-22 02:15:00+00:00,76798.2578125,77190.328125,76798.2578125,77038.8203125,259629056
2026-04-22 02:20:00+00:00,77062.59375,77131.2734375,76801.2421875,77023.9921875,250662912
2026-04-22 02:25:00+00:00,77062.6015625,77264.0078125,77062.6015625,77256.0078125,73117696
2026-04-22 02:30:00+00:00,77308.0234375,77370.640625,77093.9921875,77163.5625,234319872
2026-04-22 02:35:00+00:00,77160.3828125,77256.0234375,77098.2265625,77121.953125,206651392
2026-04-22 02:40:00+00:00,77121.9375,77326.953125,77107.1328125,77270.0,243568640
2026-04-22 02:45:00+00:00,77270.4765625,77280.9609375,77170.8203125,77219.9921875,68382720
2026-04-22 02:50:00+00:00,77217.03125,77527.6015625,77217.03125,77516.7109375,151179264
2026-04-22 02:55:00+00:00,77512.0703125,77668.0,77430.8828125,77626.0078125,128491520
2026-04-22 03:00:00+00:00,77627.359375,77671.9765625,77496.2109375,77617.96875,310910976
2026-04-22 03:05:00+00:00,77621.1796875,77746.8828125,77525.0,77616.3125,208908288
2026-04-22 03:10:00+00:00,77619.828125,77671.9921875,77560.921875,77629.7265625,0
2026-04-22 03:15:00+00:00,77615.0234375,77615.0234375,77440.3828125,77446.8828125,24625152
2026-04-22 03:20:00+00:00,77434.5234375,77528.8671875,77430.0,77504.453125,68460544
2026-04-22 03:25:00+00:00,77519.9609375,77622.65625,77517.5078125,77543.5703125,724312064
2026-04-22 03:30:00+00:00,77555.609375,77555.609375,77430.0,77440.796875,104230912
2026-04-22 03:35:00+00:00,77438.3515625,77466.109375,77431.578125,77445.7265625,85762048
2026-04-22 03:40:00+00:00,77445.7578125,77598.6875,77445.7578125,77595.921875,50409472
2026-04-22 03:45:00+00:00,77595.921875,77631.6171875,77508.1015625,77576.171875,147517440
2026-04-22 03:50:00+00:00,77567.4921875,77631.28125,77560.0,77560.0234375,10375168
2026-04-22 03:55:00+00:00,77573.1875,77621.796875,77549.5390625,77549.65625,43847680
2026-04-22 04:00:00+00:00,77541.546875,77612.0078125,77541.3828125,77598.5,124702720
2026-04-22 04:05:00+00:00,77597.1875,77620.9375,77560.5234375,77591.859375,107986944
2026-04-22 04:10:00+00:00,77596.4375,77643.796875,77501.0234375,77504.046875,56958976
2026-04-22 04:15:00+00:00,77502.90625,77516.7890625,77463.2890625,77463.2890625,34189312
2026-04-22 04:20:00+00:00,77444.0,77507.828125,77386.0,77439.7890625,0
2026-04-22 04:25:00+00:00,77424.9375,77535.09375,77416.0,77527.1875,177614848
2026-04-22 04:30:00+00:00,77543.703125,77554.9765625,77496.2109375,77510.71875,13037568
2026-04-22 04:35:00+00:00,77513.109375,77662.421875,77493.640625,77661.96875,126218240
2026-04-22 04:40:00+00:00,77666.953125,77711.1875,77572.4765625,77572.4765625,0
2026-04-22 04:45:00+00:00,77570.71875,77604.9921875,77537.796875,77537.796875,858812416
2026-04-22 04:50:00+00:00,77537.796875,77567.4921875,77477.78125,77484.34375,4653056
2026-04-22 04:55:00+00:00,77475.421875,77535.953125,77463.546875,77535.953125,76337152
2026-04-22 05:00:00+00:00,77552.03125,77552.03125,77464.0,77496.2109375,21950464
2026-04-22 05:05:00+00:00,77511.046875,77602.0,77474.3671875,77567.4921875,99336192
2026-04-22 05:10:00+00:00,77564.5234375,77606.609375,77537.7890625,77555.6171875,30474240
2026-04-22 05:15:00+00:00,77555.609375,78000.0,77546.7109375,77941.7421875,0
2026-04-22 05:20:00+00:00,77938.5,78384.0,77894.1875,78212.0,498319360
2026-04-22 05:25:00+00:00,78223.8515625,78429.28125,78146.578125,78259.9765625,459395072
2026-04-22 05:30:00+00:00,78283.2578125,78329.953125,78134.0078125,78196.9375,571412480
2026-04-22 05:35:00+00:00,78176.34375,78248.2265625,78030.0078125,78039.9765625,322420736
2026-04-22 05:40:00+00:00,78020.0,78346.828125,78018.921875,78126.84375,217374720
2026-04-22 05:45:00+00:00,78122.8828125,78150.8984375,78070.09375,78081.796875,192622592
2026-04-22 05:50:00+00:00,78081.5703125,78138.0,77953.59375,78030.796875,284901376
2026-04-22 05:55:00+00:00,78096.1484375,78202.953125,77990.9375,77991.9921875,116015104
2026-04-22 06:00:00+00:00,78000.75,78002.796875,77914.9921875,77956.0078125,202125312
2026-04-22 06:05:00+00:00,77965.4609375,77971.390625,77908.0,77941.4921875,116629504
2026-04-22 06:10:00+00:00,77941.5078125,78024.8671875,77925.3828125,77946.0,175218688
2026-04-22 06:15:00+00:00,77964.6328125,78020.8984375,77964.6328125,78004.09375,110374912
2026-04-22 06:20:00+00:00,78002.90625,78050.7421875,77936.15625,77959.53125,81375232
2026-04-22 06:25:00+00:00,77962.1171875,78006.671875,77934.46875,77980.3125,0
2026-04-22 06:30:00+00:00,78009.296875,78027.828125,77952.0078125,77952.0078125,75309056
2026-04-22 06:35:00+00:00,77930.0,77965.4609375,77913.9609375,77952.6015625,0
2026-04-22 06:40:00+00:00,77953.2265625,77995.3203125,77940.0,77982.4296875,0
2026-04-22 06:45:00+00:00,77971.40625,77998.0625,77938.0,77971.40625,64868352
2026-04-22 06:50:00+00:00,77980.3203125,78029.046875,77974.0234375,78027.65625,0
2026-04-22 06:55:00+00:00,78020.3203125,78024.8828125,77980.046875,78024.8828125,75452416
2026-04-22 07:00:00+00:00,78027.609375,78047.1484375,77982.25,78010.6171875,0
2026-04-22 07:05:00+00:00,78015.9765625,78078.0,78012.15625,78057.1875,0
2026-04-22 07:10:00+00:00,78050.8984375,78123.796875,78012.4765625,78114.2265625,31240192
2026-04-22 07:15:00+00:00,78107.7265625,78114.2265625,77970.09375,77970.1015625,73433088
2026-04-22 07:20:00+00:00,77985.8515625,77985.8515625,77834.953125,77898.296875,0
2026-04-22 07:25:00+00:00,77898.3828125,77909.171875,77849.96875,77905.6015625,707854336
2026-04-22 07:30:00+00:00,77906.0078125,77920.1875,77858.1484375,77910.296875,58552320
2026-04-22 07:35:00+00:00,77920.203125,77980.0078125,77885.0,77910.0078125,0
2026-04-22 07:40:00+00:00,77913.5390625,78077.140625,77886.0078125,78066.4765625,604176384
2026-04-22 07:45:00+00:00,78077.140625,78124.6015625,78004.1484375,78015.2265625,0
2026-04-22 07:50:00+00:00,78026.1171875,78069.828125,77990.0,78005.5625,0
2026-04-22 07:55:00+00:00,78011.0078125,78083.53125,77996.859375,78025.796875,0
2026-04-22 08:00:00+00:00,78055.2109375,78164.3828125,78032.1328125,78067.2890625,162611200
2026-04-22 08:05:00+00:00,78066.5703125,78153.359375,78066.5703125,78116.0390625,8925184
2026-04-22 08:10:00+00:00,78116.09375,78193.5703125,78102.703125,78159.546875,44896256
2026-04-22 08:15:00+00:00,78163.4296875,78173.8125,78122.75,78146.9609375,41426944
2026-04-22 08:20:00+00:00,78143.671875,78218.0,78012.296875,78049.3515625,165326848
