datetime,open,high,low,close,volume
2026-03-31 00:00:00+01:00,1.3177800178527832,1.3177800178527832,1.3172922134399414,1.3172922134399414,0
2026-03-31 00:05:00+01:00,1.3173025846481323,1.3173025846481323,1.3171082735061646,1.3171412944793701,0
2026-03-31 00:10:00+01:00,1.317111849784851,1.317264437675476,1.317111849784851,1.3171968460083008,0
2026-03-31 00:15:00+01:00,1.317122220993042,1.3172869682312012,1.317122220993042,1.317212462425232,0
2026-03-31 00:20:00+01:00,1.3172001838684082,1.3173182010650635,1.3172001838684082,1.3173182010650635,0
2026-03-31 00:25:00+01:00,1.3174172639846802,1.3174172639846802,1.3171968460083008,1.3172575235366821,0
2026-03-31 00:30:00+01:00,1.3171656131744385,1.3171656131744385,1.316980004310608,1.316980004310608,0
2026-03-31 00:35:00+01:00,1.3169902563095093,1.3171898126602173,1.3169869184494019,1.3171690702438354,0
2026-03-31 00:40:00+01:00,1.3171048164367676,1.3171950578689575,1.3170719146728516,1.3171950578689575,0
2026-03-31 00:45:00+01:00,1.3171985149383545,1.3171985149383545,1.3170839548110962,1.3171412944793701,0
2026-03-31 00:50:00+01:00,1.3171395063400269,1.3171464204788208,1.3170371055603027,1.3170545101165771,0
2026-03-31 00:55:00+01:00,1.3171048164367676,1.3171204328536987,1.3170301914215088,1.3171048164367676,0
2026-03-31 01:00:00+01:00,1.3171812295913696,1.3172158002853394,1.317009449005127,1.317009449005127,0
2026-03-31 01:05:00+01:00,1.3169713020324707,1.316995620727539,1.316908836364746,1.316908836364746,0
2026-03-31 01:10:00+01:00,1.316973090171814,1.316973090171814,1.316511869430542,1.316567301750183,0
2026-03-31 01:15:00+01:00,1.3165013790130615,1.3165013790130615,1.3161756992340088,1.3161756992340088,0
2026-03-31 01:20:00+01:00,1.316336750984192,1.316336750984192,1.3161132335662842,1.3161132335662842,0
2026-03-31 01:25:00+01:00,1.3162709474563599,1.31670081615448,1.3162709474563599,1.31670081615448,0
2026-03-31 01:30:00+01:00,1.3167146444320679,1.3167146444320679,1.3163576126098633,1.3163576126098633,0
2026-03-31 01:35:00+01:00,1.3164217472076416,1.317717432975769,1.3164217472076416,1.317717432975769,0
2026-03-31 01:40:00+01:00,1.3176515102386475,1.318389892578125,1.3174188137054443,1.318389892578125,0
